id	author
1305	Riad Sattouf
1306	Emelie Schepp
1307	Laura Griffin
1308	Lucia Macro
1309	Jandy Nelson
1310	Magazine Paris Bureau
1311	Start
1312	Sherri Duskey Rinker
1313	Nicole Dennis-Benn
1314	Jessica Bennett
1315	Dana Wolff
1316	Sunil Amrith
1317	Ron McGee
1318	Jane Urquhart
1319	Joel Rosenberg
1320	Michael Robotham
1321	Maisey Yates
1322	Bouwman
1323	Pintip Dunn
1324	Raquel
1325	Erik Loomis
1326	Rebecca Eanes
1327	David Geier
1328	Christian
1329	Matthew Laurence
1330	Julianne Donaldson
1331	Alejandro Zambra
1332	Arne Dahl
1333	Ingar Johnsrud
1334	Ivanovich
1335	Susan Bishop Crispell
1336	Charles Nguyen
1337	Anderson Coats
1338	Heather Demetrios
1339	Duff McKagan
1340	Andrew Nurnberg
1341	Ron Wallace
1342	Andrew Larsen
1343	Rude Cakes
1344	None
1345	Holly McGhee
1346	Mark Harris
1347	Carolyn Parkhurst
1348	Celeste Ng
1349	Annie Dillard
1350	Austin
1351	Michael Harvey
1352	Deron Hick
1353	Roger Guay
1354	James Rollins
1355	Heather Baror-Shapiro
1356	Lauren DeStefano
1357	Samantha Verant
1358	Jill Mansell
1359	Lauren Spiegel
1360	Meera Lee Patel
1361	Jacqueline Kennedy
1362	William C. Morris Award
1363	J.M. Kelly
1364	Food Network Challenge
1365	Jerry Nelson
1366	Gill Hoffs
1367	John Gardner
1368	Edith Head
1369	Monica Murphy
1370	Cassie Mae
1371	Bruce Cook
1372	Tales
1373	Nancy Rose
1374	Ian Gawler
1375	Bill Gifford
1376	Seth Fletcher
1377	Hoover Dam
1378	People Style Watch
1379	Joel Harrington
1380	Richards
1381	Martha Brockenbrough
1382	Sara Shepard
1383	Jandy Nelson
1384	Katharine McGee
1385	Barbara Arrowsmith-Young
1386	Gyalwa Dokhampa
1387	Charlie Papazian
1388	Ben Smith
1389	Gallway
1390	Neil DeGrasse Tyson
1391	Dashka Slater
1392	Julie Murphy
1393	Luvvie Ajayi
1394	James Gunn
1395	James Grissom
1396	Brenda Bowen
1397	Catherine Lowell
1398	Georgia Clark
1399	Discovery Channel
1400	Holly Black
1401	Daniel
1402	Mercedes Lackey
1403	Jack Whyte
1404	Leslie Meier
1405	Ronen Seri
1406	James Beard
1407	Shirlee McCoy
1408	Michelle Celmer
1409	Glitter
1410	Shawn Krest
1411	George Beahm
1412	Harper Germany
1413	Christopher Husberg
1414	Jennifer Rush
1415	Rosemary Sullivan
1416	Old Lion
1417	Natalee Caple
1418	Eleanor Wachtel
1419	John Ralston Saul
1420	Ray Jayawardhana
1421	Dan Zevin
1422	Misti Kenison
1423	Jack Kerouac
1424	Czech
1425	Mindy Meja
1426	Tom O'Donnell
1427	Gabi Martnez
1428	Marco Borge
1429	James Patterson
1430	Chelsea Camaron
1431	Ken Keffer
1432	Blackthorn
1433	Alex Webb
1434	Margo Rabb
1435	Cassie Beasley
1436	Mark Maciejewski
1437	Rich Lo
1438	Sharon Johnston
1439	Danielle DeVor
1440	Rebekah Lyons
1441	Charles Campisi
1442	Sara Baume
1443	Karen Erickson
1444	Richard Krevolin
1445	Claire Laude
1446	Alice Chadwick
1447	Cathy G.
1448	James Beard Award
1449	Alexander Kwame
1450	Bob Rae
1451	Iowa Writers
1452	Ward
1453	Caitlin Doughty
1454	Nhat Hanh
1455	Jeremy Gutsche
1456	Noam Chomsky
1457	Atlanta Braves
1458	Dean Robbins
1459	Barb Han
1460	Joshua Mohr
1461	Thomas Hauser
1462	Stephen Singular
1463	Jill Sanders
1464	Lisa Rogak
1465	Goren
1466	Robert Charles Wilson
1467	Joe Navarro
1468	Daniel
1469	Ethan Cross
1470	Kirk Johnson
1471	Michael Farris Smith
1472	Eastern Europe
1473	Theresa
1474	Amy Engel
1475	Zena Alkayat
1476	Lea Redmond
1477	Stephanie Frerich
1478	Mark Rampolla
1479	Miles Franklin Literary Award
1480	Loren Long
1481	Nicola Yoon
1482	Jonny Steinberg
1483	Leesa Dean
1484	Jennifer Allison
1485	Francesca Lia Block
1486	Janet Todd
1487	Megan Abbott
1488	Randall Munroe
1489	Stacey Lynn
1490	Lynn Dickinson
1491	Anees Salim
1492	Woodridge Capital Portfolio Management
1493	Ken Liu
1494	Wesley Chu
1495	Heather Cocks
1496	Jessica Clare
1497	Jen Calonita
1498	Michelle Sagara
1499	Flatiron Books
1500	Michelle Cuevas
1501	Sayed Kashua
1502	Susan Wise Bauer
1503	Eleanor Henderson
1504	Malcolm Lowry
1505	Hannah Harrison
1506	Cori McCarthy
1507	Cassie Beasley
1508	Jandy Nelson
1509	Richard Collingridge
1510	Darrin Nordahl
1511	Debra Landswehr Engle
1512	Lisa Matthews
1513	Julie
1514	Marco Borge
1515	Ibraima Dafonte Tavares
1516	Gary Vaynerchuk
1517	Lydia Davis
1518	Sharon Guskin
1519	Michelle Cuevas
1520	Terrence McCauley
1521	Patricia Abbott
1522	Grant McKenzie
1523	Moriah McStay Lee
1524	Jeffrey A. Lieberman
1525	Mary Morris
1526	Sayed Kashua
1527	Thomas Engstrom
1528	Dan Buettner
1529	Dennis Meadows
1530	Anna Jansson
1531	Ruta Sepetys
1532	Nicola Yoon
1533	Joan Holub
1534	Daisy Meadows
1535	Arabic
1536	Arabic
1537	Andrew Neiderman
1538	Anna Jansson
1539	Terrence McCauley
1540	Patricia Abbott
1541	Grant McKenzie
1542	Nicola Yoon
1543	Joan Holub
1544	Ruta Sepetys
1545	Roslund
1546	Andrew Neiderman
1547	Brandon Sanderson
1548	Daisy Meadows
1549	Arab
1550	Arab
1551	Carlson
1552	James Hannah
1553	Josh Dean
1554	Jeannine Atkins
1555	Grammy
1556	Donna Bozzo
1557	R.I. Olufsen
1558	Roisin McAuley
1559	Don Jordan
1560	Kameron Hurley
1561	Sandrone Dazieri
1562	Cocktail Bar
1563	Paul Carlucci
1564	Emma Wunsch
1565	Mike McIntire
1566	Julie Hammerle
1567	Don Jordan
1568	Who
1569	David Jester
1570	Rob Hart
1571	Andrew Neiderman
1572	Tom Michell
1573	Wallace Stegner Fellow Abigail Ulman
1574	Mariko Tamaki
1575	Rachel Renee Russell
1576	Alyssa Sheinmel
1577	Carleson
1578	Darcy Woods
1579	Tammi Sauer
1580	Ryan O'Conell
1581	Shirley
1582	Sarah Hays
1583	Karin Slaughter
1584	Vicki Grant
1585	Brandon Sanderson
1586	Shannon Kirk
1587	Martin Torgoff
1588	Grammy Award
1589	Sean Fay Wolfe
1590	Caldecott
1591	Jesmyn Ward
1592	Pintip Dunn
1593	Tyler Oakley
1594	Scarlett Thomas
1595	Kathy Hepinstall
1596	Robert Repino
1597	Peter Catapano
1598	Laure Eve
1599	Allen Iverson
1600	Daniel Galouye
1601	Maria Turtschaninoff
1602	Charlotte Salter
1603	Megan Abbott
1604	Nebula Awards
1605	Tuutikki Tolonen
1606	Makabe
1607	Helen Ellis
1608	Dean
1609	Deborah Underwood
1610	Joy Keller
1611	Suzanne Hayes
1612	Paul Tremblay
1613	Anne Sibley
1614	Tracy Weber
1615	Krystyna Chiger
1616	Daniel Cohen
1617	Debra Ollivier
1618	Leonard Gardner
1619	Marcia Pereira
1620	Steven Rowley
1621	Andrew Michael Hurley
1622	Amy Wilkinson
1623	Randall Lane
1624	Jake Parker
1625	Debut
1626	Cassiano Machado
1627	Jennifer Estep
1628	Kathleen Mix
1629	Trine Licht
1630	Random House Germany
1631	Arabian
1632	Kristin Hannah
1633	Jaideep Verma
1634	Josh Barkan
1635	Singer Shubha Mudgal
1636	Michelle Cuevas
1637	Jenny Han
1638	Sarah Jio
1639	Kelley Armstrong
1640	Kristina Webb
1641	Martine Murray
1642	Mari Ruti
1643	Julie Murphy
1644	Jeremy Miller
1645	Daniela Micura
1646	Derek Turner
1647	Joe Navarro
1648	Guy Winch
1649	Kameron Hurley
1650	Virgin
1651	James Preller
1652	Charles Spaniels
1653	Robin Nixon Pompa
1654	Katherine Towler
1655	Brody
1656	Ruy Teixeira
1657	Ethel Rohan
1658	Nicola Barker
1659	Sarah Beth Durst
1660	Spec Ops
1661	Than Yours
1662	Jenny Schoberl
1663	Jessica Brody
1664	Christine Woodside
1665	David Levine
1666	Johanna Basford
1667	David Ezra Stein
1668	Cory Doctorow
1669	Printz Honor
1670	Guy Kawasaki
1671	Jill Konrath
1672	Bradshaw
1673	Josh Lanyon
1674	Jessica Murnane
1675	Nicole Jacquelyn
1676	Jandy Nelson
1677	Brad Smith
1678	Tove Alsterdal
1679	Pushcart Prize
1680	Catherine Bailey
1681	Harvey
1682	Herbert Warren Wind
1683	Megan Shepherd
1684	Dan Howell
1685	Wendy Francis
1686	Claire Booth
1687	Thomas Engstrm
1688	Michelle Cuevas
1689	Molly Tanzer
1690	Tonya Ivey
1691	Michael Oren
1692	Barbara Ballinger
1693	Teri Agins
1694	Ohlsson
1695	Emma Campion
1696	Hilaria Baldwin
1697	Lee Matthew Goldberg
1698	Debut
1699	Eric Crahan
1700	Albert Einstein College
1701	David MacNeal
1702	Chef
1703	Watson
1704	Renee Rosen
1705	Slovak
1706	Molly McAdams
1707	Yvonne Cassidy
1708	Aimee Friedman
1709	Plimpton
1710	Katie Dale
1711	Sanjay Chopra
1712	Shikha Sabharwal
1713	Shoba Narayan
1714	Gayathri Ponvannan
1715	Tanya Mendonsa
1716	Lauren Markham
1717	Hampton Sides
1718	Arne Dahl
1719	Diana Nyad
1720	Christian Church
1721	Patricia Cornwell
1722	Onscreen Democratic
1723	Tarot
1724	Janice MacLoad
1725	Samantha Verant
1726	Susan Higginbotham
1727	Klein
1728	Michael Tomasello
1729	Don Tate
1730	Don Tate
1731	Rocky
1732	Melissa Thomson
1733	Oakes
1734	Peter Selgin
1735	Joe Navarro
1736	James Corner Field Operations
1737	Kristen Proby
1738	Armentrout
1739	Graal
1740	Tamara Ireland Stone
1741	Shelley Noble
1742	Japan Uni
1743	Sally Goldenbaum
1744	Deb Harper
1745	Ted Anton
1746	Durell Godfrey
1747	Arabian Sea
1748	Sophia Muthuraj
1749	Robert Kloss
1750	Raquel Byrnes
1751	Cecilia Galante
1752	Michael Sallah
1753	Hay Festival
1754	Christina Elle
1755	Cathi Unsworth
1756	Peter Gardos
1757	Melanie Raabe
1758	Jo Winter
1759	Stephen Graham Jones
1760	Elle Kennedy
1761	Emelie Schepp
1762	Fresh Flavors
1763	Chris Hart
1764	Bill Gilbert
1765	Short Stack Editions
1766	Evan Carmichael
1767	Thomas Engstrm
1768	Michael James Gallagher
1769	Stephanie Haefner
1770	Raza Rumi
1771	Shubha Mudgal
1772	Kristin Harmel
1773	Curtis Chen
1774	Paolo Bacigalupi
1775	Charlie Jane Anders
1776	Ken Liu
1777	Cindy Callaghan
1778	Julie Morgenstern
1779	James Renner
1780	Adam Cesare
1781	Rebecca Stott
1782	Book
1783	Bernie Krause
1784	Cynthia Bond
1785	Kurt Vonnegut
1786	Elisa Rosa
1787	Loretta Chase
1788	Dag Solstad
1789	Michael Spira
1790	Joel
1791	Rachel Simmons
1792	Laura Bickle
1793	Paul
1794	Bobby Jindal
1795	Doug Bock Clark
1796	Rookie
1797	Bross
1798	Juliana Buhring
1799	Glory
1800	Kristin Hannah
1801	Erin Ashley Tanner
1802	Kennedy Ryan
1803	Sydney Smith
1804	Mark Henshaw
1805	Nicole Hoff
1806	London Review
1807	Lucas Wittmann
1808	M.G. Hennessey
1809	Julia Dahl
1810	Menna
1811	Albert Ellis
1812	Karelia Stetz-Waters
1813	Katie Yamasaki
1814	Robert Jackson Bennett
1815	Ursula K. Le Guin
1816	Betty Friedan
1817	Jeff Abbott
1818	Eli Yance
1819	Ohlsson
1820	Ingar Johnsrud
1821	Best Humor Book
1822	Steven James
1823	Brazilian Portuguese
1824	Geraldine Brooks
1825	Colleen Rowan Kosinski
1826	Jaime Clarke
1827	April Henry
1828	Machine Made
1829	Julie Christine
1830	Rosenfeldt
1831	Blanca Busquets
1832	Jack Cheng
1833	Carol Lynch Williams
1834	Marleen Seegers
1835	Robben
1836	Le Livre
1837	
1838	Albatros
1839	Ashley Coleman
1840	Berger
1841	Richelle Mead
1842	Brie Spangler
1843	Adam Kurtz
1844	Peter Deligdisch
1845	Ron Friedman
1846	Ben Hatke
1847	Ben Hatke
1848	Caitlin Doughty
1849	Vern Yip
1850	Kelly O'Neill
1851	Jonathan Stevenson
1852	Sharon Cramer
1853	Nikki Slade Robinson
1854	Sergio Ruzzier
1855	Laura Purdie Salas
1856	John Kloepfer
1857	Christopher Steinsvold
1858	Emily Henry
1859	Jennifer Wright
1860	Michel Bussi
1861	Shelley Noble
1862	Peter V. Brett
1863	Joseph Burgo
1864	Codi Gary
1865	Jim Hines
1866	Angela Henry
1867	Stephen Kelly
1868	Zamora Linmark
1869	Hills
1870	Katie Bayerl
1871	Stephen Kurkjian
1872	Kate Messner
1873	Andrew Michael Hurley
1874	Animal Planet
1875	Kara Lareau
1876	Tami Lewis Brown
1877	Brenda Remmes
1878	Ane Mulligan
1879	Wendy Warren
1880	Sara Given
1881	Jennifer Kline
1882	None
1883	Jennifer Garner
1884	Pushcart Prize
1885	Stella Prize
1886	Lauren Acampora
1887	Chef Bonnie Frumkin Morales
1888	MR. WILSON
1889	Sarah Barthel
1890	Kimberly Bell
1891	Keri Ford
1892	Shobo
1893	Cherrie Lynn
1894	Penny Reid
1895	Maddox Brothers
1896	Carson
1897	Stanford Business School
1898	Tamsyn Murray
1899	Candace Fleming
1900	Susan Dennard
1901	Poet Laureate Kenn Nesbitt
1902	Louis Sachar
1903	Palacio
1904	Rachel Van Dyken
1905	Nicole Edwards
1906	Anke Goebel
1907	Artist Natalie Eve Garrett
1908	Shusaku Endo
1909	Kate Willoughby
1910	Daniel Davis
1911	Japan Mystery
1912	Lisa Rogak
1913	Emily Witt
1914	
1915	Ken Silverstein
1916	Tiffany Reisz
1917	Edward Wilson
1918	Michaela
1919	Jonas Hassen Khemiri
1920	Erin Lyon
1921	Tawna Fenske
1922	Lauren Blakely
1923	Deepak Chopra
1924	David Kilcullen
1925	Jodi Linton
1926	Ann Ingalls
1927	Scott McCloud
1928	Bill Gifford
1929	Alejandro Junger
1930	David Kartzer
1931	David Brooks
1932	John Sedgwick
1933	Linda Jackson
1934	Affinity Konar
1935	Smoke Gets
1936	Beth Newell
1937	Kristin Hannah
1938	Danelle Morton
1939	Tamar Brazis
1940	Kirsty McKay
1941	Mike Lancaster
1942	Andrew Neiderman
1943	Hansard
1944	Henry
1945	Shirin Ebadi
1946	Rebecca Kai Dotlich
1947	Patrick Modiano
1948	Linda Joy Singleton
1949	Tom Peterson
1950	Michelle Cuevas
1951	Eden Robinson
1952	Frank Dormer
1953	Alan Moore
1954	Karin Hurt
1955	Leigh Stringer
1956	Broke
1957	Anna Lefler
1958	Amanda Lamb
1959	Anthony Flacco
1960	Jim Afremow
1961	Susie Salom
1962	Alastair Crooke
1963	Cassie Beasley
1964	Jill Filipovic
1965	Nicole Tone
1966	Jeremy Balkin
1967	Vicki Hoefle
1968	Jack Cheng
1969	Karen Stivali
1970	Patrick Nathan
1971	Richards
1972	Alejandro Toledo
1973	Bryan Methods
1974	Simon R. Green
1975	Jenna Night
1976	Marcador
1977	Jennifer L. Armentrout
1978	Jennifer Probst
1979	Ashley Weaver
1980	Luigi Bernabo Associates
1981	Emily Murdoch
1982	Paula Stokes
1983	Michaela
1984	Architect
1985	Amy Christine Parker
1986	Donna Loffredo
1987	Nutrition Stephanie Clarke
1988	Public Library Librarian Betsy Bird
1989	Debut
1990	Amie Kaufman
1991	Emerson
1992	Sheldon Solomon
1993	Daniel
1994	Traci Chee
1995	Kirk Johnson
1996	Donna Foley Mabry
1997	Marcus Sakey
1998	Michael Ondaatje
1999	Lisa Scottoline
2000	Jolene Perry
2001	Carl Higbie
2002	Masterchef India
2003	Raj Mulmi
2004	Lila Michaels
2005	Lori Degman
2006	Ellery Queen
2007	Sarah Fox
2008	Sara Wolf
2009	Gail Oust
2010	Krista Davis
2011	Gray Tan
2012	Steven Blush
2013	Otis Redding
2014	Melanie Safka Schekeryk
2015	Sharon Shinn
2016	Milena Busquets
2017	Naomi Oreskes
2018	Malcolm Lowry
2019	Kylie Scott
2020	Megan Morrison
2021	Gavin Than
2022	Pete Brown
2023	Megan Abbott
2024	Susan
2025	Dan Buettner
2026	Michael Pocalyko
2027	Laurell K. Hamilton
2028	Charles Bukowski
2029	Peter Heather
2030	Jonas Karlsson
2031	L.S. Hilton
2032	Debut
2033	Debut
2034	Maynard
2035	Toni Tennille
2036	Julian Gough
2037	Leah Henderson
2038	Joseph Feuerstein
2039	James Beard
2040	Thomas Hauser
2041	Le Prix Nouveau
2042	AJ Pine
2043	Bill Fuller
2044	Bloomberg Kate Andersen Brower
2045	Starry Kitchen
2046	Estelle Laure
2047	Barry Neil Kaufman
2048	Michael Savage
2049	Nadine Nettmann
2050	Karen Stivali
2051	Heather Hiestand
2052	Jade Chang
2053	Shomari Wills
2054	Julie Murphy
2055	Terri Apter
2056	Linda Quinton
2057	Artist Tumblr Sara Zin
2058	Barbara Harty Golder
2059	Caroline Fardig
2060	Diane Stingley
2061	Edward Erdelac
2062	Bill Schweigart
2063	G.T. Almasi
2064	Mumbai Press Club Red Ink Award
2065	Szilvia Molnar
2066	David Grossman
2067	Elisha Cooper
2068	Michael Hodges
2069	Han Kang
2070	Susan Abulhawa
2071	Carrie Elks
2072	Anees Salim
2073	Gouri Dange
2074	Rooyen
2075	Brendan Curry
2076	William Wharton
2077	Kevin Donovan
2078	Paula Lichtarowicz
2079	Tozer
2080	Gratitude Joseph Kertes
2081	Ryan Quinn
2082	Erica Jong
2083	Joel Salatin
2084	Jodie Archer
2085	Matthew FitzSimmons
2086	John DeCure
2087	Vesna Goldsworthy
2088	Brazilian Portuguese
2089	Stella
2090	Irwin Redlener
2091	Jennifer L. Scott
2092	Michael Feeney Callan
2093	Lawrence Hill
2094	Frank Herbert
2095	Marilynne Robinson
2096	Robert Louis Stevenson
2097	Gortner
2098	Jeannette Claus Saves Christmas
2099	Super Bowl Champ Rob Gronkowski
2100	Erica Perl
2101	Jo Barney
2102	Carlo Rovelli
2103	Daniela Micura
2104	Jan Louch
2105	Deborah Wolf
2106	Ezra Jack Keats
2107	Seth King
2108	Emma Reyes
2109	Yrsa Sigurdardottir
2110	Mintie Das
2111	Mikaela Bley
2112	Nicola Davidson
2113	Lauren Watt
2114	Esta Spalding
2115	Dallas Morning News
2116	Daniel Goleman
2117	Kristine Naess
2118	Steve Chandler
2119	Michael Sinclair
2120	Emily Littlejohn
2121	Bret Boone
2122	Robin Romm
2123	Sarah Gray
2124	Ipsita Roy Chakraverty
2125	Jim McMullan
2126	Louise Gornall
2127	Ramona Richards
2128	Tracey Bateman
2129	Sheryl Nantus
2130	Shahnaz Bashir
2131	Raza Rumi
2132	Aneesh Pradhan
2133	Prasenjit Bose
2134	Laura Duksta
2135	Harlan Coben
2136	Katy Evans
2137	Mimi Cross
2138	Dev Petty
2139	Art Crime Team
2140	Sam Thomas
2141	Sam Thomas
2142	Candace Fleming
2143	Hegar
2144	Random Family
2145	Fred Pescatore
2146	Jonathan Levi
2147	River Savage
2148	Brendon Burchard
2149	Tom Perrotta
2150	Tom Perrotta
2151	Roxane Gay
2152	Angelo Volandes
2153	Mariko
2154	Kara Cesare
2155	Kate Breslin
2156	Daire St. Denis
2157	Kristin Hannah
2158	Paul
2159	John Freeman Gill
2160	Cait Spivey
2161	Becky Shapiro
2162	Joseph Burgo
2163	Asa Hellberg
2164	Nene Ormes
2165	Patricia Wrede
2166	Hopwood
2167	Garth Callendar
2168	Christine Moore
2169	Rachel Harper
2170	Marisa Vigilante
2171	Josh Karp
2172	Plimpton Prize
2173	Clayton
2174	Edmund de Waal
2175	Linda Kay Klein
2176	Monica Meira
2177	Better Homes
2178	Pixar CFO
2179	Armentrout
2180	Maya Rodale
2181	Armentrout
2182	Ashley Weaver
2183	Michelle Cuevas
2184	Marina Colasanti
2185	Brandon Webb
2186	Benjamin Shalva
2187	Kenyan
2188	Srinivas Rao
2189	Joel Thomas Hynes
2190	Lee Kelly
2191	Kristin Hannah
2192	Shiloh Walker
2193	Dan Marshall
2194	Lauren Watt
2195	Susanna Craig
2196	Anna Staniszewski
2197	Michelle Schusterman
2198	Peter Stjernstrm
2199	Catharina Ingelman Sundberg
2200	Martin Svensson
2201	Anna Jansson
2202	Sara B. Elfgren
2203	Maja Lunde
2204	Marianne Kirby
2205	Ashlyn Macnamara
2206	Carl Higbie
2207	Samantha Young
2208	Andrew Smith
2209	James Carr
2210	Eamon Loingsigh
2211	John Ramirez
2212	Fine Press
2213	Tokyo Sogensha
2214	Louis
2215	Jack Bunker
2216	Rock
2217	Elizabeth Gilbert
2218	Deborah Mantella
2219	Cara Black
2220	Carolyn Menke
2221	Vivian Vande Velde
2222	Mara Rockliff
2223	Aaron Sanders
2224	Lucy Keating
2225	Charles Gannon
2226	Audie Award Winner
2227	Michael Williamson
2228	Sharon Lee
2229	David Jester
2230	Lana Popovic
2231	Jaci Burton
2232	Thoraiya Dyer
2233	David Coggins
2234	Caron Levis
2235	Andrew Neiderman
2236	Marc Maron
2237	Roberts
2238	Stefania Fietta
2239	Amy Plum
2240	Abbi Glines
2241	James Dashner
2242	Marathi
2243	Jennifer Estep
2244	Susan Gloss
2245	Helen Lacey
2246	Lavie Tidhar
2247	Jeremy Heimans
2248	Caleb Roehrig
2249	Susan Elliott
2250	Jonas Karlsson
2251	Jules Bennett
2252	Advanced Microscopy
2253	Mary Hogan
2254	Milee Ashwarya
2255	Shannon Greenland
2256	Jenny Offill
2257	Claire Contreras
2258	Mia Sheridan
2259	Erika Marks
2260	Conde Nast Traveler
2261	John Wasik
2262	William H.
2263	Johnny U
2264	Lily Kunin
2265	James Beard Award
2266	Academy Award
2267	Marisa Vigilante
2268	John Hargrave
2269	Liza Mundy
2270	Laura Stampler
2271	Anthony Galvin
2272	Sebastian Abbot
2273	Jessica Renheim
2274	Debby Carreau
2275	Martin Svensson
2276	Brick David Robertson
2277	Joe Ballarini
2278	Anna Jansson
2279	Mitchell Hogan
2280	Siri Pettersen
2281	Rebecca Ethington
2282	Monroe
2283	Elise Blackwell
2284	Novak
2285	Emelie Schepp
2286	Harold S. Kushner
2287	Wersch
2288	Jonas Hassen Khemiri
2289	Bill Konigsberg
2290	Toni Tennille
2291	Lambda
2292	Harry Parker
2293	Jeremy Heimans
2294	Peter Gardos
2295	Phaedra Patrick
2296	Ingar Johnsrud
2297	Mushtaq Bilal
2298	Crissa-Jean Chappell
2299	Jacqueline Winspear
2300	David Hill
2301	Cheech
2302	Calla Devlin
2303	Andrew Michael Hurley
2304	Kentucky
2305	Catalan
2306	Neil Sullivan
2307	Sheila Grau
2308	Lisa Preston
2309	John Branch
2310	Abbi Glines
2311	Amy Morin
2312	Sarah Frantz Lyons
2313	John Scognamiglio
2314	Ella Frank
2315	Tammara Webber
2316	Lisa Renee Jones
2317	Lucinda Rosenfeld
2318	Deepta Roy Chakraverti
2319	Cristovao Tezza
2320	Anne Korkeakivi
2321	Darron Cardosa
2322	Tia
2323	Kyra Jacob
2324	Andrea Laurence
2325	James Beard
2326	Breads Bakery
2327	Andrew Lawler
2328	Gayle Forman
2329	Gayle Forman
2330	James Dashner
2331	James Dashner
2332	Sierra Donovan
2333	Robin Stevens
2334	Darly Jamison
2335	Jack Cheng
2336	Federico Axat
2337	Bhaskar Chattopadhyay
2338	Heather Lang
2339	Jessica Taylor
2340	School Boards Association
2341	Sara Roberts
2342	Bedford
2343	Olivia Dade
2344	Lara Lacombe
2345	Lynne Silver
2346	Sharon Cullen
2347	Sharon Lee
2348	Lisa Rogak
2349	Maggie Black
2350	Melanie Windridge
2351	Ralphie May
2352	Art
2353	Hitha
2354	Mary McCluskey
2355	Katherine Fleet
2356	Allison Hymas
2357	John Rosemond
2358	Dave Stone
2359	Gayle Forman
2360	Colleen Hoover
2361	James Riley
2362	Charles Taylor Prize
2363	Matt Graham
2364	Maggie Lehrman
2365	Laura Barnett
2366	Giller
2367	Tana French
2368	David Duchovny
2369	Diane Chamberlain
2370	Ann Redisch Stampler
2371	Amy Webb
2372	Gary Belsky
2373	Sheila Grau
2374	Jill Willard
2375	Rachel Hollis
2376	Sarah Gerard
2377	Denis Lobanov
2378	Dag Hernried
2379	Thomas Engstrom
2380	Kathleen Long
2381	Pintip Dunn
2382	Dutch RIGHTS TO Melvin Konner
2383	Arne Dahl
2384	Cole Gibson
2385	Dana Lynn
2386	Jennifer Maschari
2387	Academy
2388	Judith Warner
2389	David Young
2390	Jamie Beck
2391	Rayna Vause
2392	Mary Zelinsky
2393	Samantha Joyce
2394	Michael O'Loughlin
2395	Judith Matloff
2396	Lydia Millet
2397	Gulwali Passarlay
2398	David Rosen
2399	Elizabeth Summer
2400	Michael Craven
2401	Dan Brown
2402	Dan Brown
2403	Dan Brown
2404	Andrew Neiderman
2405	Amy Lane
2406	David Baldacci
2407	David Baldacci
2408	Marie Harte
2409	Isabel Cooper
2410	Jenny Han
2411	Sarah Maine
2412	Kamy Wicoff
2413	Rosanne Bittner
2414	Linda Broday
2415	Emily V. Gordon
2416	Kara Richardson Whitely
2417	Vinod Bhardwaj
2418	Ohlsson
2419	Joe Navarro
2420	Lynne Hinton
2421	Kendra Saunders
2422	Jonathan Lyons
2423	Ursula K. Le Guin
2424	Jim Collins
2425	Judith McNaught
2426	David Baldacci
2427	David Baldacci
2428	Tina Reber
2429	Mariana Zapata
2430	Elizabeth Hunter
2431	Michael Callahan's
2432	Belle Aurora
2433	Meike Peters
2434	Sara Blaedel
2435	How Words Define Us
